지역코드,도로명,법정동,지번,아파트,건축년도,층,전용면적,년,월,일,거래금액,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,일련번호,거래유형,중개사소재지,해제사유발생일,해제여부,등기일자
11440,마포대로,아현동,777,마포래미안푸르지오2단지,2014,24,84.8919,2023,1,25,155000,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5406,중개거래,서울 마포구,,,23.01.27
11440,마포대로,아현동,777,마포래미안푸르지오2단지,2014,16,84.5978,2023,1,26,161500,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5406,중개거래,서울 마포구,,,23.02.28
11440,마포대로,아현동,777,마포래미안푸르지오3단지,2014,3,59.9656,2023,1,28,120000,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5408,중개거래,서울 마포구,,,23.05.09
11440,마포대로,공덕동,371,공덕1삼성래미안,1999,10,59.74,2023,1,6,87000,00115,00008,11440,02,0,2113001,0371,0000,11440,10200,1,11440-4,중개거래,서울 마포구,,,23.03.17
11440,마포대로,공덕동,371,공덕1삼성래미안,1999,9,84.94,2023,1,7,115000,00115,00008,11440,02,0,2113001,0371,0000,11440,10200,1,11440-4,중개거래,서울 마포구,,,23.02.28
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,2,59.9,2023,1,7,89500,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,23.05.08
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,8,59.97,2023,1,8,100000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.02.14
11440,마포대로,공덕동,469,래미안공덕5차,2011,13,59.959,2023,1,8,105000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,23.04.10
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,14,59.97,2023,1,9,105000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.03.30
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,4,114.98,2023,1,17,155000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.05.31
11440,마포대로,공덕동,467,롯데캐슬프레지던트,2009,27,191.872,2023,1,17,220000,00109,00000,11440,02,0,2113001,0467,0000,11440,10200,1,11440-4583,중개거래,서울 마포구,,,23.05.02
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,4,83.42,2023,1,19,120000,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,6,59.97,2023,1,25,106000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.05.31
11440,마포대로,공덕동,469,래미안공덕5차,2011,13,59.959,2023,1,28,106000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,23.03.30
11440,만리재로,공덕동,30-10,솔리스타,2018,12,14.29,2023,1,28,16800,00113,00000,11440,00,,3101016,0030,0010,11440,10200,1,11440-5776,중개거래,서울 마포구,,,23.02.13
11440,마포대로11길,공덕동,464,래미안공덕4차,2005,18,59.9,2023,1,29,105500,00050,00000,11440,01,0,4139137,0464,0000,11440,10200,1,11440-3934,중개거래,서울 마포구,,,23.05.18
11440,백범로,신공덕동,172,펜트라우스,2011,16,115.78,2023,1,7,185000,00205,00000,11440,02,0,3005016,0172,0000,11440,10300,1,11440-4887,중개거래,서울 마포구,,,23.03.24
11440,백범로,신공덕동,167,대우메트로디오빌,2005,20,49.97,2023,1,10,64000,00199,00000,11440,02,0,3005016,0167,0000,11440,10300,1,11440-4071,중개거래,"대전 동구, 서울 마포구",,,23.02.22
11440,만리재로,신공덕동,159,신공덕래미안2차,2000,5,59.48,2023,1,14,84750,00074,00000,11440,03,0,3101016,0159,0000,11440,10300,1,11440-8,중개거래,서울 마포구,,,23.04.10
11440,만리재로,신공덕동,174,신공덕아이파크,2013,7,84.96,2023,1,14,119000,00036,00000,11440,03,0,3101016,0174,0000,11440,10300,1,11440-5218,중개거래,서울 마포구,,,23.04.07
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,14,84.98,2023,1,8,154500,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,23.02.24
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,9,84.98,2023,1,12,154500,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,"서울 마포구, 서울 서대문구",,,23.02.27
11440,신촌로,대흥동,12-41,서희스타힐스,2014,7,12.88,2023,1,13,16800,00160,00000,11440,02,0,3005057,0012,0041,11440,10800,1,11440-5381,중개거래,서울 마포구,,,23.02.07
11440,독막로,대흥동,660,마포태영,1999,3,59.4,2023,1,20,95000,00266,00000,11440,02,0,3113005,0660,0000,11440,10800,1,11440-32,중개거래,서울 마포구,,,23.04.28
11440,서강대길,대흥동,804,마포자이2차,2014,13,84.44,2023,1,24,147000,00040,00000,11440,01,0,4139681,0804,0000,11440,10800,1,11440-5348,중개거래,서울 마포구,,,23.04.21
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,8,84.9422,2023,1,11,159000,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,"서울 마포구, 서울 서대문구",,,23.04.20
11440,숭문길,염리동,515-1,상록,1997,14,49.8,2023,1,14,65000,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,23.04.20
11440,숭문길,염리동,533,마포자이더센트리지(102동~112동),2022,13,84.866,2023,1,19,144500,00098,00000,11440,00,,4139379,0533,0000,11440,10900,1,11440-5772,중개거래,서울 마포구,,,23.05.31
11440,숭문길,염리동,533,마포자이더센트리지(102동~112동),2022,17,84.995,2023,1,19,141000,00098,00000,11440,00,,4139379,0533,0000,11440,10900,1,11440-5772,중개거래,서울 마포구,,,23.02.15
11440,신촌로,노고산동,1-3,신촌포스빌,2004,12,32.34,2023,1,27,26500,00150,00000,11440,04,0,3005057,0001,0003,11440,11000,1,11440-180,중개거래,서울 마포구,,,23.02.03
11440,신수로,신수동,450,신촌삼익,1997,7,84.85,2023,1,13,88000,00107,00000,11440,00,,3113013,0450,0000,11440,11100,1,11440-40,중개거래,서울 마포구,,,23.04.19
11440,광성로,신수동,462,신촌숲아이파크,2019,12,59.751,2023,1,26,114250,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,23.02.28
11440,토정로18길,현석동,225,래미안웰스트림,2016,12,114.98,2023,1,31,195000,00011,00000,11440,02,0,4139587,0225,0000,11440,11200,1,11440-5559,중개거래,서울 마포구,23.02.22,O,
11440,서강로9길,창전동,439,신촌태영데시앙,2003,21,84.97,2023,1,9,93000,00045,00000,11440,01,0,4139302,0439,0000,11440,11400,1,11440-149,중개거래,서울 마포구,,,
11440,독막로,창전동,444,서강예가,2007,12,84.988,2023,1,19,144000,00145,00000,11440,06,0,3113005,0444,0000,11440,11400,1,11440-4156,중개거래,서울 마포구,,,23.02.28
11440,서강로,창전동,437,창전래미안,1998,8,114.82,2023,1,26,120000,00095,00000,11440,03,0,3113010,0437,0000,11440,11400,1,11440-47,중개거래,서울 마포구,,,23.04.27
11440,서강로9길,창전동,438,신촌금호,2001,11,59.21,2023,1,29,75000,00019,00000,11440,01,0,4139302,0438,0000,11440,11400,1,11440-46,중개거래,서울 마포구,,,23.04.11
11440,독막로20나길,상수동,402,래미안밤섬리베뉴Ⅰ,2014,11,84.99,2023,1,14,150000,00022,00000,11440,01,0,4139074,0402,0000,11440,11500,1,11440-5428,중개거래,서울 마포구,,,23.04.28
11440,동교로39길,연남동,259-1,대명,1995,4,84.99,2023,1,8,105000,00011,00000,11440,01,0,4139120,0259,0001,11440,12400,1,11440-94,직거래,,,,23.01.31
11440,월드컵북로,성산동,446,성산시영(선경),1986,14,50.54,2023,1,13,84000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,
11440,모래내로9길,성산동,667,월드컵아이파크(667),2009,23,84.7,2023,1,16,88000,00006,00000,11440,01,0,4139213,0667,0000,11440,12500,1,11440-4586,중개거래,서울 마포구,,,23.04.21
11440,월드컵북로,성산동,142-9,세원,1996,8,59.87,2023,1,17,52000,00194,00000,11440,04,0,3113019,0142,0009,11440,12500,1,11440-108,중개거래,서울 마포구,,,23.03.20
11440,월드컵북로,성산동,446,성산시영(선경),1986,1,50.54,2023,1,18,79000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,"서울 마포구, 서울 양천구",,,23.04.03
11440,월드컵북로,성산동,446,성산시영(대우),1986,13,50.03,2023,1,18,79000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 서대문구,,,23.05.08
11440,월드컵북로,성산동,446,성산시영(대우),1986,6,50.03,2023,1,19,82000,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,23.03.31
11440,월드컵북로,성산동,446,성산시영(선경),1986,13,50.54,2023,1,20,86900,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,23.04.24
11440,월드컵북로,성산동,446,성산시영(선경),1986,9,50.54,2023,1,27,87500,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,23.03.31
11440,월드컵북로,성산동,446,성산시영(대우),1986,2,50.03,2023,1,28,81000,00260,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-169,중개거래,서울 마포구,,,23.02.28
11440,월드컵북로,성산동,446,성산시영(선경),1986,8,50.54,2023,1,30,88800,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,"서울 마포구, 서울 은평구",,,23.03.23
11440,성암로11길,중동,390,DMC마포청구아파트,1994,17,84.6,2023,1,12,73000,00060,00000,11440,01,0,4139337,0390,0000,11440,12600,1,11440-123,중개거래,서울 마포구,,,
11440,월드컵북로,상암동,1752,상암월드컵파크9단지,2010,9,84.98,2023,1,6,80000,00501,00000,11440,06,0,3113019,1752,0000,11440,12700,1,11440-4800,중개거래,서울 마포구,,,
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,13,59.92,2023,1,20,78000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,23.04.28
11440,월드컵북로,상암동,1736,상암월드컵파크10단지,2010,4,84.89,2023,1,21,89500,00502,00036,11440,06,0,3113019,1736,0000,11440,12700,1,11440-4772,중개거래,서울 마포구,,,23.05.08
11440,월드컵북로47길,상암동,1637,상암월드컵파크2단지,2003,3,59.92,2023,1,27,68000,00046,00000,11440,01,0,4139545,1637,0000,11440,12700,1,11440-136,중개거래,서울 마포구,,,23.02.22
11440,월드컵북로,상암동,1752,상암월드컵파크9단지,2010,2,84.94,2023,1,30,80000,00501,00000,11440,06,0,3113019,1752,0000,11440,12700,1,11440-4800,중개거래,서울 마포구,,,23.01.31
11440,굴레방로1길,아현동,780,애오개아이파크,2016,5,30.01,2023,2,8,55000,00025,00000,11440,00,0,4139023,0780,0000,11440,10100,1,11440-5634,중개거래,서울 마포구,,,23.03.29
11440,마포대로,아현동,732,삼환나띠르빌,2003,4,84.9,2023,2,22,89000,00183,00016,11440,01,0,2113001,0732,0000,11440,10100,1,11440-143,중개거래,서울 용산구,,,23.04.28
11440,마포대로,아현동,777,마포래미안푸르지오4단지,2014,9,84.8919,2023,2,22,163000,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5410,중개거래,서울 마포구,,,23.05.22
11440,마포대로,아현동,777,마포래미안푸르지오1단지,2014,10,59.9236,2023,2,28,125000,00195,00000,11440,01,0,2113001,0777,0000,11440,10100,1,11440-5407,중개거래,서울 마포구,,,23.04.26
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,10,84.98,2023,2,4,139000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.04.28
11440,마포대로,공덕동,469,래미안공덕5차,2011,4,59.959,2023,2,4,109000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,23.04.14
11440,마포대로,공덕동,469,래미안공덕5차,2011,4,59.968,2023,2,4,109000,00173,00015,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,23.03.31
11440,마포대로20길,공덕동,43,공덕2삼성래미안,2004,18,59.97,2023,2,8,104500,00026,00000,11440,02,0,4139152,0043,0000,11440,10200,1,11440-7,중개거래,서울 마포구,,,23.05.25
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,20,59.97,2023,2,9,120000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.04.21
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,7,59.97,2023,2,11,103000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.05.30
11440,마포대로,공덕동,371,공덕1삼성래미안,1999,11,59.74,2023,2,17,98000,00115,00008,11440,02,0,2113001,0371,0000,11440,10200,1,11440-4,중개거래,서울 마포구,,,23.05.12
11440,만리재로,공덕동,30-10,솔리스타,2018,10,14.29,2023,2,17,17500,00113,00000,11440,00,,3101016,0030,0010,11440,10200,1,11440-5776,중개거래,서울 마포구,,,23.02.28
11440,마포대로,공덕동,371,공덕1삼성래미안,1999,14,59.74,2023,2,17,95000,00115,00008,11440,02,0,2113001,0371,0000,11440,10200,1,11440-4,중개거래,서울 마포구,,,23.06.30
11440,마포대로,공덕동,371,공덕1삼성래미안,1999,15,59.74,2023,2,18,95000,00115,00008,11440,02,0,2113001,0371,0000,11440,10200,1,11440-4,중개거래,서울 마포구,,,
11440,마포대로,공덕동,467,롯데캐슬프레지던트,2009,18,191.872,2023,2,18,200000,00109,00000,11440,02,0,2113001,0467,0000,11440,10200,1,11440-4583,중개거래,서울 마포구,,,23.04.03
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,18,84.98,2023,2,18,139000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.05.25
11440,마포대로20길,공덕동,43,공덕2삼성래미안,2004,20,84.94,2023,2,18,120000,00026,00000,11440,02,0,4139152,0043,0000,11440,10200,1,11440-7,중개거래,서울 마포구,,,23.05.22
11440,마포대로,공덕동,469,래미안공덕5차,2011,15,84.871,2023,2,19,140000,00167,00000,11440,00,,2113001,0469,0000,11440,10200,1,11440-4855,중개거래,서울 마포구,,,23.03.31
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,6,59.97,2023,2,21,109500,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.04.27
11440,마포대로7길,공덕동,457,공덕3삼성래미안,2004,3,84.98,2023,2,24,137000,00022,00000,11440,01,0,4139169,0457,0000,11440,10200,1,11440-175,중개거래,서울 마포구,,,23.05.19
11440,백범로31길,공덕동,479,공덕SK리더스뷰,2021,22,97.8,2023,2,24,200000,00007,00000,11440,00,,4139241,0479,0000,11440,10200,1,11440-5909,중개거래,"서울 마포구, 서울 용산구",,,
11440,백범로,공덕동,476,공덕파크자이,2015,8,84.9027,2023,2,28,150000,00152,00000,11440,01,,3005016,0476,0000,11440,10200,1,11440-5530,중개거래,서울 마포구,,,23.04.21
11440,만리재로,신공덕동,159,신공덕래미안2차,2000,22,59.48,2023,2,4,86000,00074,00000,11440,03,0,3101016,0159,0000,11440,10300,1,11440-8,중개거래,서울 마포구,,,23.05.10
11440,만리재로,신공덕동,15-80,공덕프로포즈Ⅱ,2015,10,14.03,2023,2,22,12000,00035,00000,11440,00,0,3101016,0015,0080,11440,10300,1,11440-5440,중개거래,서울 마포구,,,23.03.08
11440,백범로37길,신공덕동,155,신공덕1차삼성래미안1아파트,2000,18,84.9,2023,2,25,130000,00012,00000,11440,01,0,4139249,0155,0000,11440,10300,1,11440-9,중개거래,서울 마포구,,,23.07.10
11440,백범로37길,신공덕동,155,신공덕1차삼성래미안1아파트,2000,13,114.75,2023,2,26,140000,00012,00000,11440,01,0,4139249,0155,0000,11440,10300,1,11440-9,중개거래,서울 마포구,,,23.05.26
11440,도화길,도화동,550,삼성,1997,15,84.985,2023,2,13,122000,00028,00000,11440,00,,4139065,0550,0000,11440,10400,1,11440-15,중개거래,서울 마포구,,,
11440,마포대로,도화동,555,한화오벨리스크,2004,11,38.08,2023,2,13,52500,00033,00000,11440,03,0,2113001,0555,0000,11440,10400,1,11440-177,중개거래,서울 마포구,,,23.03.22
11440,도화길,도화동,550,삼성,1997,17,84.985,2023,2,25,123000,00028,00000,11440,00,,4139065,0550,0000,11440,10400,1,11440-15,중개거래,서울 마포구,,,23.07.14
11440,토정로31길,용강동,508,e편한세상마포리버파크,2016,15,84.98,2023,2,11,168000,00024,00000,11440,00,0,4139597,0508,0000,11440,10500,1,11440-5449,중개거래,서울 마포구,,,23.04.28
11440,토정로32길,토정동,138,한강삼성,1997,15,59.76,2023,2,1,98000,00011,00000,11440,00,,4139598,0138,0000,11440,10600,1,11440-26,중개거래,서울 마포구,,,23.05.31
11440,신촌로,대흥동,12-41,서희스타힐스,2014,15,12.85,2023,2,4,18200,00160,00000,11440,02,0,3005057,0012,0041,11440,10800,1,11440-5381,중개거래,서울 마포구,23.02.16,O,
11440,신촌로,대흥동,12-41,서희스타힐스,2014,6,12.85,2023,2,4,17000,00160,00000,11440,02,0,3005057,0012,0041,11440,10800,1,11440-5381,중개거래,서울 마포구,,,23.02.21
11440,신촌로,대흥동,12-41,서희스타힐스,2014,15,12.85,2023,2,4,18200,00160,00000,11440,02,0,3005057,0012,0041,11440,10800,1,11440-5381,중개거래,서울 마포구,,,23.02.27
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,5,84.99,2023,2,9,148000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,23.03.20
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,5,84.98,2023,2,16,158000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,23.03.20
11440,서강대길,대흥동,804,마포자이2차,2014,12,84.95,2023,2,18,155000,00040,00000,11440,01,0,4139681,0804,0000,11440,10800,1,11440-5348,중개거래,서울 마포구,,,23.06.30
11440,대흥로,대흥동,807,신촌그랑자이(2단지),2020,7,84.99,2023,2,18,142500,00175,00000,11440,00,,3113004,0807,0000,11440,10800,1,11440-5862,중개거래,서울 마포구,,,
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,10,59.96,2023,2,18,125000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,"서울 마포구, 서울 서대문구",,,23.03.24
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,16,84.99,2023,2,21,160000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,16,59.98,2023,2,22,127000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,"서울 마포구, 서울 서대문구",,,23.05.30
11440,대흥로,대흥동,806,신촌그랑자이(1단지),2020,2,59.96,2023,2,25,110000,00175,00000,11440,00,,3113004,0806,0000,11440,10800,1,11440-5861,중개거래,서울 마포구,,,23.05.10
11440,독막로42길,염리동,522,세양청마루(101동),2005,13,70.33,2023,2,1,107500,00005,00000,11440,01,0,4139092,0522,0000,11440,10900,1,11440-3897,중개거래,서울 마포구,,,23.03.30
11440,숭문길,염리동,515-1,상록,1997,19,58.71,2023,2,2,78000,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,23.06.23
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,2,84.8079,2023,2,5,154500,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,서울 마포구,,,23.05.30
11440,백범로25길,염리동,520,염리삼성래미안,2001,7,114.48,2023,2,9,144000,00063,00000,11440,00,,4139235,0520,0000,11440,10900,1,11440-34,중개거래,서울 마포구,,,23.03.27
11440,대흥로24길,염리동,532,마포프레스티지자이,2021,8,84.8079,2023,2,9,163000,00024,00000,11440,01,,4139044,0532,0000,11440,10900,1,11440-5977,중개거래,"서울 마포구, 서울 은평구",,,23.04.27
11440,숭문길,염리동,515-1,상록,1997,6,49.8,2023,2,10,64000,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,23.04.25
11440,백범로25길,염리동,520,염리삼성래미안,2001,2,59.52,2023,2,15,84700,00063,00000,11440,00,,4139235,0520,0000,11440,10900,1,11440-34,중개거래,서울 마포구,,,23.05.30
11440,숭문길,염리동,515-1,상록,1997,2,58.71,2023,2,17,71500,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,
11440,숭문길,염리동,515-1,상록,1997,12,58.71,2023,2,18,78000,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,23.05.12
11440,숭문길,염리동,515-1,상록,1997,10,49.8,2023,2,25,70500,00106,00000,11440,02,0,4139379,0515,0001,11440,10900,1,11440-33,중개거래,서울 마포구,,,23.05.11
11440,백범로,노고산동,107-36,현대벤처빌,2002,17,41.58,2023,2,22,29500,00010,00000,11440,05,0,3005016,0107,0036,11440,11000,1,11440-37,중개거래,서울 마포구,,,23.04.20
11440,독막로,신수동,451,세양청마루,2003,5,57.44,2023,2,2,75000,00209,00000,11440,04,0,3113005,0451,0000,11440,11100,1,11440-142,중개거래,서울 마포구,23.03.27,O,
11440,독막로28길,신수동,459,밤섬경남아너스빌,2009,19,84.83,2023,2,5,110000,00010,00000,11440,01,0,4139081,0459,0000,11440,11100,1,11440-4706,중개거래,서울 마포구,,,23.02.21
11440,광성로,신수동,462,신촌숲아이파크,2019,8,59.751,2023,2,8,116000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,경기 하남시,,,23.04.28
11440,광성로,신수동,462,신촌숲아이파크,2019,26,59.376,2023,2,10,129000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,
11440,광성로,신수동,462,신촌숲아이파크,2019,5,84.901,2023,2,16,150000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,23.06.02
11440,창전로2길,신수동,453,대원칸타빌,2004,4,143.656,2023,2,18,150000,00010,00000,11440,01,0,4139577,0453,0000,11440,11100,1,11440-129,중개거래,서울 마포구,,,
11440,광성로,신수동,462,신촌숲아이파크,2019,8,59.751,2023,2,18,120000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,23.04.25
11440,광성로,신수동,462,신촌숲아이파크,2019,32,59.376,2023,2,20,133000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,"서울 마포구, 서울 성동구",,,23.03.17
11440,광성로,신수동,462,신촌숲아이파크,2019,17,84.932,2023,2,23,160000,00017,00000,11440,00,,3113001,0462,0000,11440,11100,1,11440-5823,중개거래,서울 마포구,,,23.03.02
11440,토정로18길,현석동,225,래미안웰스트림,2016,12,114.98,2023,2,2,195000,00011,00000,11440,02,0,4139587,0225,0000,11440,11200,1,11440-5559,중개거래,서울 마포구,,,23.06.26
11440,신수로,현석동,222,강변힐스테이트,2004,19,59.78,2023,2,10,103000,00015,00000,11440,02,0,3113013,0222,0000,11440,11200,1,11440-151,중개거래,서울 마포구,,,23.04.10
11440,토정로,창전동,443,해모로,2007,11,59.713,2023,2,20,101000,00167,00000,11440,05,0,3113023,0443,0000,11440,11400,1,11440-4165,중개거래,서울 마포구,,,23.05.31
11440,독막로,창전동,444,서강예가,2007,6,59.983,2023,2,24,110000,00145,00000,11440,06,0,3113005,0444,0000,11440,11400,1,11440-4156,중개거래,"서울 마포구, 서울 서대문구",,,23.06.09
11440,독막로20나길,상수동,402,래미안밤섬리베뉴Ⅰ,2014,14,84.99,2023,2,15,135000,00022,00000,11440,01,0,4139074,0402,0000,11440,11500,1,11440-5428,중개거래,서울 마포구,,,23.02.15
11440,독막로20나길,상수동,402,래미안밤섬리베뉴Ⅰ,2014,5,84.99,2023,2,23,136000,00022,00000,11440,01,0,4139074,0402,0000,11440,11500,1,11440-5428,중개거래,서울 마포구,,,
11440,독막로20나길,상수동,402,래미안밤섬리베뉴Ⅰ,2014,7,84.99,2023,2,25,143000,00022,00000,11440,01,0,4139074,0402,0000,11440,11500,1,11440-5428,중개거래,서울 마포구,,,23.07.06
11440,창전로,신정동,30,서강GS,1999,20,84.4,2023,2,11,105000,00026,00000,11440,04,0,3113021,0030,0000,11440,11700,1,11440-51,직거래,,,,23.03.22
11440,창전로,신정동,30,서강GS,1999,2,84.4,2023,2,27,100000,00026,00000,11440,04,0,3113021,0030,0000,11440,11700,1,11440-51,중개거래,서울 마포구,,,23.03.20
11440,양화로,서교동,371-7,엠제이더퍼스트홍대,2018,5,14.89,2023,2,2,24000,00114,00000,11440,00,0,3113014,0371,0007,11440,12000,1,11440-5754,중개거래,서울 마포구,,,23.03.30
11440,월드컵북로5나길,서교동,487,대우미래사랑,2005,5,68.03,2023,2,18,64500,00018,00000,11440,01,0,4139554,0487,0000,11440,12000,1,11440-3901,중개거래,서울 마포구,,,23.03.24
11440,월드컵북로5나길,서교동,487,대우미래사랑,2005,3,34.29,2023,2,28,29000,00018,00000,11440,01,0,4139554,0487,0000,11440,12000,1,11440-3901,중개거래,서울 마포구,,,23.05.15
11440,망원로11길,망원동,502,함성월드빌,2003,5,84.7,2023,2,9,88000,00073,00000,11440,01,0,4139198,0502,0000,11440,12300,1,11440-132,중개거래,"서울 도봉구, 서울 마포구",,,23.02.17
11440,월드컵로25길,망원동,420,성원1,1998,6,59.4,2023,2,22,58000,00125,00000,11440,01,0,4139495,0420,0000,11440,12300,1,11440-128,중개거래,서울 마포구,,,23.04.21
11440,망원로1길,망원동,497,대림2,2002,9,59.99,2023,2,23,75000,00027,00000,11440,01,0,4139199,0497,0000,11440,12300,1,11440-93,중개거래,서울 마포구,,,23.04.26
11440,연남로5길,연남동,493-27,홍익하이빌,2004,2,57.06,2023,2,4,42000,00044,00000,11440,01,0,4139445,0493,0027,11440,12400,1,11440-209,중개거래,서울 마포구,,,23.03.31
11440,월드컵북로,성산동,446,성산시영(선경),1986,4,50.54,2023,2,5,86000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,서울 마포구,,,23.05.02
11440,월드컵북로,성산동,446,성산시영(유원),1986,12,59.43,2023,2,8,102800,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-109,중개거래,서울 마포구,,,23.04.18
11440,월드컵북로,성산동,446,성산시영(선경),1986,3,50.54,2023,2,10,84000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-168,중개거래,"서울 마포구, 울산 북구",,,23.05.08
11440,월드컵북로,성산동,446,성산시영(유원),1986,13,59.43,2023,2,11,101000,00235,00000,11440,04,0,3113019,0446,0000,11440,12500,1,11440-109,중개거래,서울 마포구,,,23.04.05
